Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
25.0,Male,Business,Married,Graduate,3,No,No,Yes,31200.0,25900.0,57100.0,19000.0,Hatchback
25.0,Male,Business,Single,Post Graduate,2,No,No,No,55900.0,0.0,55900.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,No,No,55900.0,0.0,55900.0,29000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,Yes,No,No,55500.0,0.0,55500.0,27000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,Yes,No,55600.0,20225.5593220339,55600.0,24000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,4,No,No,No,53800.0,0.0,53800.0,30000.0,Hatchback
25.0,Male,Business,Single,Post Graduate,2,Yes,Yes,No,53800.0,0.0,53800.0,27000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,No,No,53200.0,20225.5593220339,53200.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,53600.0,0.0,53600.0,20000.0,Sedan
25.0,Male,Business,Married,Post Graduate,3,No,Yes,No,52000.0,0.0,52000.0,30000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,No,No,No,52900.0,0.0,52900.0,27000.0,Sedan
25.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,52500.0,20225.5593220339,52500.0,26000.0,Hatchback
25.0,Male,Business,Single,Post Graduate,2,Yes,Yes,No,52300.0,0.0,52300.0,24000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,2,Yes,No,No,52400.0,0.0,52400.0,22000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,52000.0,0.0,52000.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,2,No,No,No,51900.0,0.0,51900.0,25000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,51300.0,20225.5593220339,51300.0,20000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,No,No,No,50900.0,0.0,50900.0,29000.0,Hatchback
25.0,Male,Business,Married,Post Graduate,2,Yes,No,No,50500.0,0.0,50500.0,25000.0,Hatchback
25.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,50100.0,0.0,50100.0,23000.0,Sedan
25.0,Male,Business,Married,Graduate,4,No,No,No,39100.0,20225.5593220339,39100.0,32000.0,Hatchback
25.0,Male,Business,Single,Graduate,2,No,No,No,39300.0,0.0,39300.0,25000.0,Hatchback
25.0,Male,Business,Married,Graduate,3,Yes,No,No,39700.0,0.0,39700.0,24000.0,Sedan
25.0,Male,Salaried,Married,Graduate,2,Yes,No,No,39600.0,0.0,39600.0,20000.0,Hatchback
25.0,Male,Business,Married,Graduate,3,Yes,Yes,No,39200.0,0.0,39200.0,18000.0,Sedan
25.0,Male,Business,Married,Graduate,4,No,No,No,38900.0,0.0,38900.0,32000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,1,Yes,No,No,38100.0,0.0,38100.0,24000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,Yes,No,38600.0,20225.5593220339,38600.0,21000.0,Sedan
25.0,Male,Salaried,Married,Graduate,3,Yes,No,No,38500.0,0.0,38500.0,20000.0,Hatchback
25.0,Male,Business,Married,Graduate,3,Yes,Yes,No,35600.0,0.0,35600.0,23000.0,Sedan
25.0,Male,Business,Married,Graduate,1,Yes,No,No,34200.0,20225.5593220339,34200.0,30000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,4,No,No,No,34600.0,0.0,34600.0,28000.0,Hatchback
25.0,Male,Business,Married,Graduate,3,No,No,No,34900.0,20225.5593220339,34900.0,26000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,4,No,Yes,No,32300.0,0.0,32300.0,28000.0,Hatchback
25.0,Male,Salaried,Single,Graduate,2,No,No,No,32500.0,0.0,32500.0,26000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,No,No,32000.0,0.0,32000.0,19000.0,Sedan
25.0,Male,Business,Single,Graduate,2,Yes,No,No,31800.0,0.0,31800.0,31000.0,Hatchback
25.0,Male,Business,Single,Graduate,2,No,Yes,No,31300.0,0.0,31300.0,27000.0,Hatchback
25.0,Male,Business,Single,Graduate,2,Yes,No,No,31800.0,0.0,31800.0,25000.0,Hatchback
25.0,Male,Salaried,Married,Graduate,3,Yes,No,No,31200.0,0.0,31200.0,18000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,60700.0,40800.0,101500.0,25000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,60300.0,100.0,60400.0,18000.0,Sedan
24.0,Male,Business,Married,Post Graduate,2,No,No,Yes,59000.0,40500.0,99500.0,26000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58900.0,40400.0,99300.0,31000.0,Sedan
24.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58400.0,40200.0,98600.0,31000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,57500.0,40000.0,97500.0,23000.0,Sedan
24.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,57800.0,200.0,58000.0,18000.0,Sedan
24.0,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,56500.0,40200.0,96700.0,27000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,55100.0,40500.0,95600.0,31000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,55800.0,40100.0,95900.0,27000.0,Sedan
24.0,Male,Business,Married,Post Graduate,3,No,No,Yes,54300.0,40900.0,95200.0,32000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,53600.0,40500.0,94100.0,32000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,52000.0,40300.0,92300.0,23000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,59600.0,30000.0,89600.0,26000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,58300.0,30700.0,89000.0,28000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58700.0,30000.0,88700.0,23000.0,Sedan
24.0,Male,Business,Married,Post Graduate,3,No,No,Yes,58900.0,28500.0,87400.0,31000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,56700.0,30700.0,87400.0,26000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56400.0,30000.0,86400.0,22000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,58900.0,28100.0,87000.0,19000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,57100.0,28600.0,85700.0,30000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,53300.0,32400.0,85700.0,29000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,55500.0,30100.0,85600.0,26000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,51000.0,32500.0,83500.0,28000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,53300.0,30500.0,83800.0,25000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,No,No,Yes,54100.0,28900.0,83000.0,32000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,54000.0,28200.0,82200.0,31000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,4,No,No,Yes,57600.0,24900.0,82500.0,32000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,51000.0,30000.0,81000.0,22000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,56400.0,25300.0,81700.0,20000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,52800.0,28700.0,81500.0,30000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56400.0,24000.0,80400.0,29000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,54500.0,26900.0,81400.0,23000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,No,No,Yes,55400.0,25600.0,81000.0,19000.0,Sedan
24.0,Male,Business,Married,Graduate,3,Yes,No,Yes,38900.0,40800.0,79700.0,20000.0,Sedan
24.0,Female,Salaried,Married,Graduate,2,Yes,No,Yes,37000.0,40300.0,77300.0,32000.0,Hatchback
24.0,Male,Business,Married,Graduate,2,Yes,No,Yes,37400.0,40300.0,77700.0,21000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,52200.0,500.0,52700.0,18000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,51300.0,25400.0,76700.0,21000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,51700.0,25100.0,76800.0,19000.0,Sedan
24.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,51000.0,25300.0,76300.0,19000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,50100.0,25800.0,75900.0,29000.0,Sedan
24.0,Male,Business,Married,Graduate,3,No,Yes,Yes,35300.0,40100.0,75400.0,24000.0,Hatchback
24.0,Male,Business,Married,Graduate,2,No,Yes,Yes,32300.0,40300.0,72600.0,29000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,Yes,32600.0,40000.0,72600.0,20000.0,Hatchback
24.0,Male,Business,Married,Graduate,4,Yes,No,Yes,31000.0,40300.0,71300.0,31000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,Yes,39700.0,30100.0,69800.0,22000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,32200.0,35900.0,68100.0,33000.0,Hatchback
24.0,Male,Business,Married,Graduate,4,Yes,No,Yes,39800.0,28200.0,68000.0,32000.0,Hatchback
24.0,Male,Business,Married,Graduate,2,Yes,Yes,Yes,34700.0,32900.0,67600.0,28000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,Yes,37600.0,28000.0,65600.0,29000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,39800.0,25100.0,64900.0,21000.0,Sedan
24.0,Male,Business,Married,Graduate,3,No,No,Yes,35000.0,28200.0,63200.0,30000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,31900.0,32500.0,64400.0,29000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,33700.0,30600.0,64300.0,23000.0,Sedan
24.0,Male,Business,Married,Post Graduate,3,No,No,No,60900.0,0.0,60900.0,20000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,Yes,No,No,59400.0,0.0,59400.0,32000.0,Hatchback
24.0,Male,Business,Married,Graduate,2,Yes,Yes,Yes,31500.0,28000.0,59500.0,31000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,Yes,No,No,59900.0,20225.5593220339,59900.0,23000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,34300.0,25200.0,59500.0,20000.0,Sedan
24.0,Male,Business,Single,Post Graduate,2,No,No,No,58800.0,0.0,58800.0,31000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,Yes,No,No,58300.0,0.0,58300.0,30000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,Yes,No,No,58600.0,0.0,58600.0,29000.0,Sedan
24.0,Male,Business,Married,Graduate,3,No,Yes,Yes,33400.0,25900.0,59300.0,21000.0,Sedan
24.0,Male,Business,Married,Graduate,3,No,No,Yes,33200.0,25700.0,58900.0,20000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,34600.0,20225.5593220339,58800.0,20000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,58900.0,0.0,58900.0,19000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,3,No,No,No,57200.0,0.0,57200.0,30000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,57900.0,0.0,57900.0,23000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,Yes,No,Yes,32400.0,20225.5593220339,58200.0,18000.0,Sedan
24.0,Female,Salaried,Married,Post Graduate,3,No,No,No,56000.0,20225.5593220339,56000.0,33000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,2,No,Yes,No,56100.0,0.0,56100.0,26000.0,Sedan
24.0,Male,Business,Married,Post Graduate,3,No,No,No,56400.0,0.0,56400.0,25000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,No,No,56100.0,0.0,56100.0,25000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,56100.0,20225.5593220339,56100.0,24000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,4,No,Yes,No,55000.0,0.0,55000.0,28000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,No,Yes,No,55100.0,0.0,55100.0,28000.0,Sedan
24.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,54100.0,0.0,54100.0,27000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,54000.0,20225.5593220339,54000.0,25000.0,Hatchback
24.0,Male,Business,Single,Post Graduate,2,Yes,Yes,No,54200.0,0.0,54200.0,20000.0,Hatchback
24.0,Male,Salaried,Single,Post Graduate,2,No,Yes,No,52400.0,0.0,52400.0,24000.0,Hatchback
24.0,Male,Business,Married,Post Graduate,3,Yes,No,No,52000.0,0.0,52000.0,19000.0,Hatchback
24.0,Male,Salaried,Married,Post Graduate,3,No,No,No,51300.0,20225.5593220339,51300.0,28000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,4,No,No,No,39900.0,0.0,39900.0,33000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,No,39200.0,0.0,39200.0,31000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,2,No,No,No,39100.0,0.0,39100.0,26000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,No,No,No,39500.0,0.0,39500.0,22000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,No,Yes,No,39400.0,0.0,39400.0,21000.0,Sedan
24.0,Male,Business,Single,Graduate,2,Yes,No,No,38400.0,0.0,38400.0,25000.0,Hatchback
24.0,Male,Business,Single,Graduate,0,Yes,No,No,38200.0,0.0,38200.0,22000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,4,Yes,Yes,No,36500.0,0.0,36500.0,33000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,No,36900.0,0.0,36900.0,24000.0,Hatchback
24.0,Male,Salaried,Single,Graduate,0,No,Yes,No,35400.0,0.0,35400.0,22000.0,Hatchback
24.0,Male,Salaried,Single,Graduate,2,No,No,No,35300.0,0.0,35300.0,20000.0,Hatchback
24.0,Male,Business,Single,Graduate,0,No,No,No,35700.0,0.0,35700.0,18000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,3,No,No,No,34200.0,0.0,34200.0,32000.0,Hatchback
24.0,Male,Salaried,Married,Graduate,4,Yes,No,No,34300.0,0.0,34300.0,28000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,No,No,34100.0,0.0,34100.0,22000.0,Hatchback
24.0,Male,Business,Married,Graduate,4,Yes,Yes,No,31900.0,0.0,31900.0,28000.0,Hatchback
24.0,Male,Business,Single,Graduate,2,Yes,Yes,No,31300.0,0.0,31300.0,25000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,Yes,No,No,31100.0,0.0,31100.0,22000.0,Hatchback
24.0,Male,Business,Married,Graduate,4,No,Yes,No,30900.0,0.0,30900.0,28000.0,Hatchback
24.0,Male,Business,Married,Graduate,3,No,Yes,No,30600.0,0.0,30600.0,22000.0,Hatchback
24.0,Male,Salaried,Single,Graduate,2,No,Yes,No,30000.0,0.0,30000.0,18000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,60900.0,40500.0,101400.0,25000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,53100.0,45000.0,98100.0,32000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,56600.0,40200.0,96800.0,23000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,53800.0,40500.0,94300.0,28000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,51400.0,40500.0,91900.0,29000.0,Hatchback
23.0,Female,Salaried,Married,Post Graduate,2,Yes,No,Yes,59100.0,32000.0,91100.0,27000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,51900.0,40100.0,92000.0,24000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,58200.0,32600.0,90800.0,28000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50800.0,40100.0,90900.0,22000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,60200.0,28700.0,88900.0,32000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58300.0,30100.0,88400.0,24000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58800.0,30200.0,89000.0,23000.0,Sedan
23.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,59300.0,28000.0,87300.0,30000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,55000.0,32300.0,87300.0,29000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,56000.0,30300.0,86300.0,24000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57100.0,28200.0,85300.0,31000.0,Sedan
23.0,Male,Business,Married,Post Graduate,3,No,No,Yes,55300.0,30900.0,86200.0,23000.0,Sedan
23.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56400.0,28900.0,85300.0,33000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,53100.0,30600.0,83700.0,23000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53000.0,30600.0,83600.0,21000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,58600.0,600.0,59200.0,20000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,52500.0,30800.0,83300.0,24000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53900.0,28000.0,81900.0,32000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51300.0,30300.0,81600.0,26000.0,Sedan
23.0,Male,Business,Married,Post Graduate,2,No,No,Yes,51400.0,30500.0,81900.0,24000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,55400.0,25800.0,81200.0,26000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,55200.0,25700.0,80900.0,20000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,2,No,Yes,Yes,51200.0,28000.0,79200.0,32000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,No,No,Yes,39600.0,40100.0,79700.0,23000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53300.0,25500.0,78800.0,20000.0,Sedan
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37500.0,40000.0,77500.0,25000.0,Hatchback
23.0,Male,Business,Married,Graduate,2,Yes,No,Yes,37800.0,40900.0,78700.0,22000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52800.0,25500.0,78300.0,21000.0,Sedan
23.0,Male,Business,Married,Graduate,2,Yes,Yes,Yes,35400.0,40400.0,75800.0,27000.0,Sedan
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,35600.0,40000.0,75600.0,24000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,35500.0,40600.0,76100.0,23000.0,Sedan
23.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,50400.0,900.0,51300.0,20000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,2,No,No,Yes,33100.0,40700.0,73800.0,21000.0,Sedan
23.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,32500.0,40700.0,73200.0,29000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,32800.0,100.0,32900.0,20000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,30100.0,40600.0,70700.0,29000.0,Sedan
23.0,Male,Business,Married,Graduate,4,No,Yes,Yes,34600.0,35600.0,70200.0,32000.0,Hatchback
23.0,Male,Business,Married,Graduate,3,Yes,No,Yes,39500.0,30800.0,70300.0,27000.0,Sedan
23.0,Male,Business,Married,Graduate,2,Yes,No,Yes,37200.0,32600.0,69800.0,27000.0,Sedan
23.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40600.0,28800.0,69400.0,32000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,38200.0,30400.0,68600.0,22000.0,Hatchback
23.0,Male,Business,Married,Graduate,4,Yes,Yes,Yes,38100.0,28600.0,66700.0,33000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38100.0,28100.0,66200.0,31000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,2,No,No,Yes,37100.0,28200.0,65300.0,31000.0,Sedan
23.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37100.0,28500.0,65600.0,30000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,1,Yes,Yes,Yes,32900.0,30300.0,63200.0,27000.0,Sedan
23.0,Male,Business,Married,Graduate,3,No,No,Yes,32100.0,30700.0,62800.0,26000.0,Hatchback
23.0,Male,Business,Married,Graduate,3,Yes,No,Yes,32700.0,30200.0,62900.0,24000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,2,No,Yes,Yes,37000.0,25100.0,62100.0,19000.0,Sedan
23.0,Male,Salaried,Married,Graduate,3,No,No,Yes,30100.0,30400.0,60500.0,27000.0,Sedan
23.0,Male,Business,Married,Graduate,3,No,No,Yes,30000.0,30400.0,60400.0,23000.0,Hatchback
23.0,Male,Business,Single,Post Graduate,2,No,No,No,59500.0,0.0,59500.0,33000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,31700.0,28800.0,60500.0,32000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,31900.0,28400.0,60300.0,30000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,No,Yes,No,59100.0,0.0,59100.0,23000.0,Sedan
23.0,Male,Salaried,Married,Graduate,2,No,No,Yes,34200.0,25700.0,59900.0,19000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,4,Yes,No,No,58200.0,0.0,58200.0,30000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,58100.0,0.0,58100.0,30000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,58500.0,0.0,58500.0,26000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,Yes,No,No,58700.0,0.0,58700.0,24000.0,Sedan
23.0,Male,Salaried,Single,Post Graduate,2,Yes,Yes,No,58600.0,0.0,58600.0,24000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,58100.0,0.0,58100.0,18000.0,Sedan
23.0,Male,Business,Married,Post Graduate,4,Yes,Yes,No,57300.0,0.0,57300.0,29000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,1,No,No,No,57400.0,0.0,57400.0,28000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,57600.0,20225.5593220339,57600.0,28000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,No,No,No,57200.0,0.0,57200.0,24000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,No,Yes,No,56900.0,0.0,56900.0,31000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,4,Yes,No,No,56400.0,0.0,56400.0,29000.0,Hatchback
23.0,Male,Business,Single,Post Graduate,2,Yes,No,No,56900.0,0.0,56900.0,26000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55600.0,0.0,55600.0,29000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55700.0,0.0,55700.0,25000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,55300.0,0.0,55300.0,23000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,54300.0,20225.5593220339,54300.0,27000.0,Sedan
23.0,Male,Business,Single,Post Graduate,2,Yes,Yes,No,54600.0,0.0,54600.0,25000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,2,No,No,No,54400.0,20225.5593220339,54400.0,21000.0,Sedan
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53100.0,0.0,53100.0,23000.0,Sedan
23.0,Male,Business,Married,Post Graduate,3,No,No,No,52000.0,0.0,52000.0,26000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,No,No,No,52600.0,0.0,52600.0,22000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,52900.0,20225.5593220339,52900.0,18000.0,Sedan
23.0,Male,Business,Single,Post Graduate,2,No,No,No,51400.0,0.0,51400.0,31000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,51100.0,0.0,51100.0,25000.0,Hatchback
23.0,Male,Business,Married,Post Graduate,3,No,Yes,No,51900.0,0.0,51900.0,23000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,3,No,No,No,51400.0,0.0,51400.0,20000.0,Hatchback
23.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,50900.0,0.0,50900.0,33000.0,Hatchback
23.0,Male,Salaried,Single,Graduate,2,Yes,Yes,No,37000.0,0.0,37000.0,33000.0,Hatchback
23.0,Male,Salaried,Single,Graduate,2,Yes,Yes,No,36200.0,0.0,36200.0,28000.0,Hatchback
23.0,Male,Business,Married,Graduate,4,No,No,No,35400.0,0.0,35400.0,28000.0,Hatchback
23.0,Male,Salaried,Single,Graduate,2,Yes,No,No,35800.0,0.0,35800.0,26000.0,Hatchback
23.0,Male,Business,Single,Graduate,0,No,Yes,No,35700.0,0.0,35700.0,22000.0,Hatchback
23.0,Male,Business,Married,Graduate,1,Yes,No,No,35600.0,0.0,35600.0,22000.0,Hatchback
23.0,Male,Business,Single,Graduate,2,No,No,No,34000.0,0.0,34000.0,25000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,Yes,No,No,33200.0,0.0,33200.0,32000.0,Hatchback
23.0,Male,Business,Married,Graduate,3,Yes,No,No,33000.0,0.0,33000.0,22000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,4,Yes,No,No,32200.0,0.0,32200.0,30000.0,Hatchback
23.0,Male,Business,Single,Graduate,2,No,No,No,32300.0,0.0,32300.0,29000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,3,Yes,No,No,32200.0,0.0,32200.0,19000.0,Sedan
23.0,Male,Salaried,Married,Graduate,3,No,Yes,No,31500.0,0.0,31500.0,31000.0,Hatchback
23.0,Male,Salaried,Married,Graduate,4,Yes,Yes,No,31100.0,0.0,31100.0,18000.0,Sedan
